div	top_tax_name	contamination
virs:prokaryotic viruses	Escherichia phage vB_EcoM-Ro157c2YLVW	549
virs:prokaryotic viruses	Escherichia phage vB_EcoM_DE15	143587
virs:prokaryotic viruses	Escherichia phage vB_EcoM_SYGMH1	6483
virs:prokaryotic viruses	Escherichia phage vB_EcoS-569R4	1100
virs:prokaryotic viruses	Escherichia phage vB_EcoS-613R10	691
virs:prokaryotic viruses	Escherichia phage vB_EcoS-673R7	3126
virs:prokaryotic viruses	Escherichia phage vB_EcoS-683R6	43405
virs:prokaryotic viruses	Escherichia phage vB_EcoS-689R5	1039
virs:prokaryotic viruses	Escherichia phage vB_EcoS-689R7	1473
virs:prokaryotic viruses	Escherichia phage vB_EcoS-783R2	1832
virs:prokaryotic viruses	Escherichia phage vB_EcoS-813R8	10990
virs:prokaryotic viruses	Escherichia phage vB_EcoS-UTI89UKE1	1715
virs:prokaryotic viruses	Escherichia phage vB_EcoS-phiEc3	1607
virs:prokaryotic viruses	Escherichia phage vB_EcoS_ESCO3	683
virs:prokaryotic viruses	Escherichia phage vB_EcoS_SCS44	2696
virs:prokaryotic viruses	Escherichia phage vB_vPM_PD114	1106
virs:prokaryotic viruses	Escherichia ruysiae	34845
virs:prokaryotic viruses	Escherichia sp.	14049
virs:prokaryotic viruses	Escherichia virus DE3	9092
virs:prokaryotic viruses	Escherichia virus Lambda_2E9	19757
virs:prokaryotic viruses	Escherichia virus Lambda_2G7a	323
virs:prokaryotic viruses	Escherichia virus Lambda_4B5	11085
virs:prokaryotic viruses	Escherichia virus Lambda_4C10	2504
virs:prokaryotic viruses	Escherichia virus mEp460_4F5	889
virs:prokaryotic viruses	Felixounavirus AYO145A	1228
virs:prokaryotic viruses	Felsduovirus RE2010	2502
virs:prokaryotic viruses	Fictibacillus macauensis	15756
virs:prokaryotic viruses	Firehammervirus CP220	1055
virs:prokaryotic viruses	Flavobacterium phage vB_FspM_immuto_13-6C	8834
virs:prokaryotic viruses	Flavobacterium phage vB_FspS_mymlan6-2	625
virs:prokaryotic viruses	Fusarium zanthoxyli	3523
virs:prokaryotic viruses	Gardnerella phage vB_Gva_AB1	14441
virs:prokaryotic viruses	Gardnerella swidsinskii	1433
virs:prokaryotic viruses	Gemsvirus gv5004652	5309
virs:prokaryotic viruses	Gihfavirus pelohabitans	270
virs:prokaryotic viruses	Glaedevirus gv2H10	4999
virs:prokaryotic viruses	Gordonia phage Finkle	2602
virs:prokaryotic viruses	Goslarvirus goslar	81578
virs:prokaryotic viruses	Hafnia paralvei	1408
virs:prokaryotic viruses	Homo sapiens	181
virs:prokaryotic viruses	Huaxiibacter chinensis	1947
virs:prokaryotic viruses	Hungatella xylanolytica	660
virs:prokaryotic viruses	Inovirus M13	986
virs:prokaryotic viruses	Intestinirhabdus alba	1197
virs:prokaryotic viruses	Jerseyvirus LSPA1	2890
virs:prokaryotic viruses	Jouyvirus ev017	1058
virs:prokaryotic viruses	Jouyvirus ev207	3659
virs:prokaryotic viruses	Jouyvirus jv1H12	7333
virs:prokaryotic viruses	Junduvirus communis	2374
virs:prokaryotic viruses	Justusliebigvirus PHB05	1627
virs:prokaryotic viruses	Kagunavirus K1G	1108
virs:prokaryotic viruses	Kalamiella piersonii	745
virs:prokaryotic viruses	Kingevirus communis	14014
virs:prokaryotic viruses	Klebsiella phage KP13MC5-1	29343
virs:prokaryotic viruses	Klebsiella phage ST11-OXA48phi15.3	2603
virs:prokaryotic viruses	Klebsiella phage ST512-KPC3phi13.6	2387
virs:prokaryotic viruses	Klebsiella phage ST974-OXA48phi18.2	930
virs:prokaryotic viruses	Klebsiella phage YMC15/11/N53_KPN_BP	526
virs:prokaryotic viruses	Klebsiella virus ZCKP1	3156
virs:prokaryotic viruses	Kosakonia cowanii	279
virs:prokaryotic viruses	Kuravirus SU10	1305
virs:prokaryotic viruses	Lactiplantibacillus garii	653
virs:prokaryotic viruses	Lactobacillus phage phiEF-1.1	4089
virs:prokaryotic viruses	Lactobacillus prophage Lj965	376
virs:prokaryotic viruses	Lactococcus phage AM11	4962
virs:prokaryotic viruses	Lactococcus phage AM3	650
virs:prokaryotic viruses	Lactococcus phage AM5	2837
virs:prokaryotic viruses	Lactococcus phage Bacchus	559
virs:prokaryotic viruses	Lactococcus phage bIL309	1832
virs:prokaryotic viruses	Lambdavirus HK630	3761
virs:prokaryotic viruses	Lambdavirus lambda	12598
virs:prokaryotic viruses	Lambdavirus lvO276	1020
virs:prokaryotic viruses	Lederbergvirus Sf6	454
virs:prokaryotic viruses	Lehptavirus chorenecus	1811
virs:prokaryotic viruses	Leucobacter chironomi	1262
virs:prokaryotic viruses	Ligilactobacillus acidipiscis	275
virs:prokaryotic viruses	Limosilactobacillus fermentum	602
virs:prokaryotic viruses	Macaca fascicularis	870
virs:prokaryotic viruses	Microbacterium hydrothermale	2048
virs:prokaryotic viruses	Miltonvirus 3M	1695
virs:prokaryotic viruses	Mixta gaviniae	400
virs:prokaryotic viruses	Morganella morganii	33715
virs:prokaryotic viruses	Morganella psychrotolerans	30250
virs:prokaryotic viruses	Nematostella vectensis	4230
virs:prokaryotic viruses	Nesevirus ev243	1401
virs:prokaryotic viruses	Nesevirus nv2G7b	4928
virs:prokaryotic viruses	Nissabacter archeti	2400
virs:prokaryotic viruses	Nitrobacter hamburgensis	874
virs:prokaryotic viruses	Oceanobacillus profundus	50146
virs:prokaryotic viruses	Ottowia beijingensis	1128
virs:prokaryotic viruses	Paenibacillus agaridevorans	4505
virs:prokaryotic viruses	Paenibacillus lutrae	287
virs:prokaryotic viruses	Paeniclostridium sordellii	539
virs:prokaryotic viruses	Pankowvirus YYZ2008	317
virs:prokaryotic viruses	Pankowvirus pv1717	516
virs:prokaryotic viruses	Pantoea septica	1408
virs:prokaryotic viruses	Paramecium sonneborni	739
virs:prokaryotic viruses	Pediococcus acidilactici	386
virs:prokaryotic viruses	Peduovirus L413C	1463
virs:prokaryotic viruses	Peduovirus P22H4	38987
virs:prokaryotic viruses	Peduovirus P24A7b	3139
virs:prokaryotic viruses	Peduovirus P24B2	325
virs:prokaryotic viruses	Peduovirus P24C9	1088
virs:prokaryotic viruses	Peduovirus YPM50	5178
virs:prokaryotic viruses	Peduovirus magyaro	1337
virs:prokaryotic viruses	Phage NG54	6906
virs:prokaryotic viruses	Phascolarctos cinereus	4798
virs:prokaryotic viruses	Photobacterium atrarenae	607
virs:prokaryotic viruses	Photorhabdus akhurstii	769
virs:prokaryotic viruses	Photorhabdus luminescens	962
virs:prokaryotic viruses	Phytobacter ursingii	1656
virs:prokaryotic viruses	Pollockvirus pollock	1624
virs:prokaryotic viruses	Providencia huaxiensis	35022
virs:prokaryotic viruses	Providencia sneebia	1302
virs:prokaryotic viruses	Psecadovirus PSH1	826
virs:prokaryotic viruses	Pseudacidovorax sp.	560
virs:prokaryotic viruses	Pseudanabaena phage Pam5	639
virs:prokaryotic viruses	Pseudoalteromonas phage AL	1417
virs:prokaryotic viruses	Pseudomonas baltica	250
virs:prokaryotic viruses	Pseudomonas frederiksbergensis	743
virs:prokaryotic viruses	Pseudomonas phage Astolliot	31794
virs:prokaryotic viruses	Pseudomonas phage PARCL1pr	213
virs:prokaryotic viruses	Pseudomonas phage VW-6B	572
virs:prokaryotic viruses	Pseudomonas qingdaonensis	1458
virs:prokaryotic viruses	Punavirus P1	7946
virs:prokaryotic viruses	Punavirus RCS47	3962
virs:prokaryotic viruses	Radostvirus ev099	4089
virs:prokaryotic viruses	Rahnella inusitata	2684
virs:prokaryotic viruses	Rahnella sp. WMR42	2421
virs:prokaryotic viruses	Raoultella terrigena	6929
virs:prokaryotic viruses	Rhizobium mongolense	12575
virs:prokaryotic viruses	Rhizobium phage RR1-B	509
virs:prokaryotic viruses	Ruminococcus phage phiRg507T2_3	9484
virs:prokaryotic viruses	Ruminococcus phage phiRg519T2	10005
virs:prokaryotic viruses	Ruminococcus phage phiRgIBDN1	699
virs:prokaryotic viruses	Ruminococcus phage phiRgPS_6	990
virs:prokaryotic viruses	Salmonella enterica	2024
virs:prokaryotic viruses	Salmonella enterica subsp. enterica serovar Derby	1576
virs:prokaryotic viruses	Salmonella enterica subsp. enterica serovar Paratyphi B	600
virs:prokaryotic viruses	Salmonella enterica subsp. enterica serovar Typhi	600
virs:prokaryotic viruses	Salmonella enterica subsp. enterica serovar Typhimurium	600
virs:prokaryotic viruses	Salmonella phage 7t3	34816
virs:prokaryotic viruses	Salmonella phage Munch	119513
virs:prokaryotic viruses	Salmonella phage OPT-SAL01	418
virs:prokaryotic viruses	Salmonella phage S19cd	1218
virs:prokaryotic viruses	Salmonella phage SEN22	1227
virs:prokaryotic viruses	Salmonella phage SE_PL	55311
virs:prokaryotic viruses	Salmonella phage SP2 SHa-2019	830
virs:prokaryotic viruses	Salmonella phage SP3_SHan-2021	423
virs:prokaryotic viruses	Salmonella phage SPF_0923	3653
virs:prokaryotic viruses	Salmonella phage SSU5	584
virs:prokaryotic viruses	Salmonella phage ST-118	504
virs:prokaryotic viruses	Salmonella phage vB_SAg-RPN213	2069
virs:prokaryotic viruses	Salmonella phage vB_SenS_ER6	888
virs:prokaryotic viruses	Salmonella phage vB_SosS_Oslo	409
virs:prokaryotic viruses	Salmonella sp. S13	2974
virs:prokaryotic viruses	Salmonella virus BP12C	473
virs:prokaryotic viruses	Sarcophilus harrisii	989
virs:prokaryotic viruses	Schiekvirus EFP01	788
virs:prokaryotic viruses	Scuticavirus SMA6	8109
virs:prokaryotic viruses	Serratia entomophila	656
virs:prokaryotic viruses	Serratia grimesii	561
virs:prokaryotic viruses	Serratia marcescens	1123
virs:prokaryotic viruses	Serratia phage KKP_3263	11065
virs:prokaryotic viruses	Serratia phage vB_SspM_BZS1	2429
virs:prokaryotic viruses	Serratia phage vB_SspS_OS31	853
virs:prokaryotic viruses	Serratia quinivorans	515
virs:prokaryotic viruses	Sextaecvirus SEP9	2115
virs:prokaryotic viruses	Sextaecvirus sextaec	1164
virs:prokaryotic viruses	Shigella dysenteriae	2596
virs:prokaryotic viruses	Shigella flexneri 3a	744
virs:prokaryotic viruses	Shigella flexneri 4c	400
virs:prokaryotic viruses	Shigella phage SGF2	1333
virs:prokaryotic viruses	Shigella phage SfIV	1600
virs:prokaryotic viruses	Shigella sonnei	2710
virs:prokaryotic viruses	Shigella sp. MO17	3646
virs:prokaryotic viruses	Shimwellia pseudoproteus	22367
virs:prokaryotic viruses	Simpcentumvirus Smp131	1802
virs:prokaryotic viruses	Sleepyheadvirus sleepyhead	6166
virs:prokaryotic viruses	Staphylococcus argenteus	759
virs:prokaryotic viruses	Staphylococcus capitis	761
virs:prokaryotic viruses	Staphylococcus epidermidis	2001
virs:prokaryotic viruses	Staphylococcus phage 812	2309
virs:prokaryotic viruses	Staphylococcus phage StB20	553
virs:prokaryotic viruses	Staphylococcus phage phiRS7	524
virs:prokaryotic viruses	Staphylococcus phage vB_SepS_BE02	1479
