kindom	simplified_tax_name	contamination
prok	Tibeticola sediminis	3187
prok	Tistlia consotensis	1977
prok	Tistrella bauzanensis	638
prok	Tistrella mobilis	3288
prok	Trabulsiella odontotermitis	486
prok	Treponema berlinense	1045
prok	Trinickia dabaoshanensis	7876
prok	Trinickia fusca	256
prok	Trinickia soli	1150
prok	Trinickia symbiotica	25273
prok	Tsuneonella mangrovi	247
prok	Tsuneonella suprasediminis	2185
prok	Tumebacillus avium	14210
prok	Turicibacter sanguinis	499
prok	Turicimonas muris	2059
prok	Tyzzerella sp.	367
prok	Uliginosibacterium aquaticum	405
prok	Undibacterium hunanense	6156
prok	Undibacterium pigrum	3042
prok	Urbifossiella limnaea	308
prok	Ureaplasma miroungigenitalium	537
prok	Ureaplasma sp.	4417
prok	Usitatibacter palustris	812
prok	Usitatibacter rugosus	2676
prok	Vaginella massiliensis	772
prok	Vagococcus carniphilus	3493
prok	Vagococcus coleopterorum	33608
prok	Vagococcus elongatus	9799
prok	Vagococcus fluvialis	148845
prok	Vagococcus hydrophili	2222
prok	Vagococcus martis	6212
prok	Vagococcus silagei	705
prok	Vagococcus teuberi	1459
prok	Vagococcus vulneris	1108
prok	Vagococcus zengguangii	554
prok	Vallitalea sp.	269
prok	Varibaculum prostatecancerukia	1334
prok	Varibaculum vaginae	592
prok	Variibacter gotjawalensis	229
prok	Variibacter sp.	2217
prok	Variimorphobacter saccharofermentans	1116
prok	Variovorax beijingensis	149725
prok	Variovorax boronicumulans	135690
prok	Variovorax ginsengisoli	112726
prok	Variovorax gossypii	166039
prok	Variovorax guangxiensis	424914
prok	Variovorax soli	49359
prok	Variovorax sp.	288921
prok	Veillonella magna	303897
prok	Veillonella seminalis	3103
prok	Veillonella sp.	8793
prok	Velocimicrobium porci	2602
prok	Verminephrobacter aporrectodeae	1006
prok	Verminephrobacter eiseniae	6084
prok	Verminephrobacter sp.	3679
prok	Verrucomicrobia bacterium	863
prok	Verrucomicrobium sp.	959
prok	Verrucomicrobium spinosum	3076
prok	Verticiella sediminum	11400
prok	Vescimonas coprocola	7208
prok	Vescimonas fastidiosa	1255
prok	Vibrio algivorus	7085
prok	Vibrio casei	1050
prok	Vibrio cincinnatiensis	601
prok	Vibrio gangliei	1242
prok	Vibrio metoecus	691
prok	Vibrio mimicus	690
prok	Vibrio penaeicida	656
prok	Vibrio quintilis	7260
prok	Vibrio sp.	2296
prok	Vibrio tritonius	548
prok	Vineibacter terrae	21489
prok	Virgibacillus salarius	672
prok	Virgisporangium aurantiacum	3322
prok	Vitreoscilla sp.	5481
prok	Vogesella urethralis	2258
prok	Vulcaniibacterium tengchongense	835
prok	Vulcaniibacterium thermophilum	181568
prok	Wansuia hejianensis	9469
prok	Weissella bombi	3110
prok	Weissella ceti	1093
prok	Weissella cibaria	43315
prok	Weissella confusa	37679
prok	Weissella halotolerans	1055
prok	Weissella hellenica	4245
prok	Weissella koreensis	1582
prok	Weissella muntiaci	1105
prok	Weissella paramesenteroides	1028
prok	Weissella sagaensis	5448
prok	Weissella soli	1311
prok	Weissella thailandensis	10414
prok	Weizmannia ginsengihumi	737
prok	Wenyingzhuangia aestuarii	1306
prok	Wenyingzhuangia marina	207
prok	Winogradskyella forsetii	1670
prok	Winogradskyella sediminis	255
prok	Wolbachia endosymbiont	3847486
prok	Xanthobacter autotrophicus	3321
prok	Xanthobacter dioxanivorans	10127
prok	Xanthobacter sp.	1425
prok	Xanthobacter tagetidis	1656
prok	Xanthomonas albilineans	1517
prok	Xanthomonas arboricola	1185
prok	Xanthomonas axonopodis	2722
prok	Xanthomonas bonasiae	6202
prok	Xanthomonas bromi	412
prok	Xanthomonas campestris	404
prok	Xanthomonas cannabis	6053
prok	Xanthomonas cassavae	3520
prok	Xanthomonas citri	13608
prok	Xanthomonas codiaei	1168
prok	Xanthomonas cucurbitae	1390
prok	Xanthomonas dyei	27035
prok	Xanthomonas fragariae	1154
prok	Xanthomonas hortorum	4383
prok	Xanthomonas hyacinthi	7640
prok	Xanthomonas maliensis	2984
prok	Xanthomonas massiliensis	3134
prok	Xanthomonas melonis	4000
prok	Xanthomonas nasturtii	3805
prok	Xanthomonas oryzae	1364
prok	Xanthomonas phaseoli	488
prok	Xanthomonas pisi	10998
prok	Xanthomonas prunicola	984
prok	Xanthomonas sacchari	1475
prok	Xanthomonas sp.	10734
prok	Xanthomonas theicola	1083
prok	Xanthomonas translucens	1127
prok	Xanthomonas vasicola	30171
prok	Xanthomonas vesicatoria	12983
prok	Xaviernesmea oryzae	2972
prok	Xaviernesmea rhizosphaerae	3719
prok	Xenophilus azovorans	246126
prok	Xenorhabdus beddingii	1999
prok	Xenorhabdus bovienii	12414
prok	Xenorhabdus budapestensis	10975
prok	Xenorhabdus cabanillasii	9782
prok	Xenorhabdus doucetiae	721
prok	Xenorhabdus eapokensis	1266
prok	Xenorhabdus ehlersii	7339
prok	Xenorhabdus griffiniae	4032
prok	Xenorhabdus hominickii	67512
prok	Xenorhabdus indica	13661
prok	Xenorhabdus innexi	1647679
prok	Xenorhabdus ishibashii	3354
prok	Xenorhabdus khoisanae	7553
prok	Xenorhabdus koppenhoeferi	864
prok	Xenorhabdus kozodoii	3595
prok	Xenorhabdus lircayensis	37646
prok	Xenorhabdus mauleonii	11133
prok	Xenorhabdus miraniensis	15602
prok	Xenorhabdus nematophila	12667
prok	Xenorhabdus poinarii	873
prok	Xenorhabdus stockiae	307643
prok	Xenorhabdus szentirmaii	18544
prok	Xenorhabdus thuongxuanensis	572
prok	Xenorhabdus vietnamensis	1260
prok	Xiamenia xianingshaonis	686
prok	Xinfangfangia pollutisoli	127
prok	Xylanibacter muris	346
prok	Xylophilus ampelinus	2770
prok	Xylophilus rhododendri	12040
prok	Xylophilus sp.	25041
prok	Yanshouia hominis	2415
prok	Yeosuana marina	752
prok	Yersinia alsatica	5475
prok	Yersinia bercovieri	1534
prok	Yersinia canariae	3935
prok	Yersinia enterocolitica	5255
prok	Yersinia frederiksenii	8470
prok	Yersinia intermedia	3855
prok	Yersinia massiliensis	2827
prok	Yersinia pekkanenii	2227
prok	Yersinia pestis	633
prok	Yersinia rochesterensis	740
prok	Yersinia rohdei	604
prok	Yersinia ruckeri	445
prok	Yersinia similis	4087
prok	Yonghaparkia alkaliphila	620
prok	Zafaria cholistanensis	377
prok	Zavarzinia compransoris	1009
prok	Zavarzinia marina	1880
prok	Zavarzinia sp.	3706
prok	Zeimonas arvi	1011
prok	Zhizhongheella caldifontis	744
prok	Zhouia spongiae	555
prok	Zoogloea dura	345
prok	Zooshikella ganghwensis	595
prok	[Clostridium] cocleatum	268
prok	[Clostridium] innocuum	2981
prok	[Clostridium] nexile	84121
prok	[Clostridium] populeti	31657
prok	[Clostridium] saccharogumia	938
prok	[Clostridium] scindens	1071
prok	[Clostridium] spiroforme	981
prok	[Enterobacter] lignolyticus	3463
prok	[Lactobacillus] timonensis	263
prok	[Ochrobactrum] quorumnocens	64337
prok	[Ochrobactrum] soli	44221
prok	[Pseudomonas] nosocomialis	14590
prok	[Ruminococcus] gnavus	277910
prok	[Ruminococcus] torques	3140
prok	endosymbiont GvMRE	5914
prok	NA	488268
prst	Amoebophrya sp.	743
prst	Andalucia godoyi	2083
prst	Aureococcus anophagefferens	5588
prst	Babesia bigemina	1034
prst	Cladocopium goreaui	29230
prst	Cladocopium sp.	12086
prst	Craspedostauros australis	994
prst	Cryptosporidium parvum	3138
prst	Cryptosporidium sp.	760
prst	Cyclotella cryptica	1270
prst	Eimeria tenella	1709
prst	Entamoeba invadens	3074
prst	Euplotes woodruffi	6310
prst	Fabrea salina	1243
prst	Fragilaria radians	127
prst	Fragilariophycidae sp.	835
prst	Globisporangium echinulatum	564
prst	Globisporangium solare	104
prst	Globisporangium splendens	113
prst	Histomonas meleagridis	1372
prst	Ichthyophthirius multifiliis	10524
prst	Isochrysis galbana	10024
prst	Isotricha intestinalis	43370
prst	Isotricha prostoma	7959
prst	Isotricha sp.	19069
prst	Leishmania major	8194
prst	Microchloropsis salina	1110
prst	Nitzschia palea	758
prst	Nothophytophthora sp.	1994
prst	Ochromonas danica	2034
prst	Ochromonas sp.	1296
prst	Oxytricha trifallax	4967
prst	Paramecium biaurelia	2439
prst	Paramecium bursaria	586
prst	Paramecium caudatum	2234
prst	Paramecium octaurelia	32062
prst	Paramecium pentaurelia	7269
prst	Paramecium sexaurelia	24773
prst	Paramecium sonneborni	9295
prst	Paramecium tetraurelia	1371
prst	Pelagomonas calceolata	260
prst	Pelagophyceae sp.	796
prst	Phytophthora betacei	1226
prst	Phytophthora chlamydospora	772
prst	Phytophthora cinnamomi	1624
prst	Phytophthora colocasiae	1029
prst	Phytophthora constricta	1396
prst	Phytophthora fragariae	889
prst	Phytophthora pini	254
prst	Phytophthora pisi	778
prst	Phytophthora ramorum	860
prst	Phytophthora taxon	1017
prst	Phytopythium aichiense	127
prst	Phytopythium boreale	1015
prst	Phytopythium helicoides	127
prst	Phytopythium ostracodes	1031
prst	Plasmodium berghei	2211
prst	Plasmodium cf.	2957
prst	Plasmodium falciparum	474
prst	Plasmodium gallinaceum	2895
prst	Plasmodium gonderi	369
prst	Plasmodium inui	953
prst	Plasmodium malariae	2788
prst	Plasmodium ovale	1240
prst	Plasmodium reichenowi	1400
prst	Plasmodium sp.	4520
prst	Plasmodium vinckei	1169
prst	Plasmodium yoelii	8744
prst	Polarella glacialis	4294
prst	Proteromonas lacertae	2123
prst	Pseudocohnilembus persalinus	4715
prst	Pythium insidiosum	4751
prst	Pythium oligandrum	979
prst	Rhizaria sp.	754
prst	Saprolegnia diclina	992
prst	Saprolegnia parasitica	4699
prst	Sclerospora graminicola	803
prst	Symbiodinium kawagutii	34400
prst	Symbiodinium microadriaticum	544
prst	Symbiodinium sp.	4187
prst	Tetmemena sp.	3384
prst	Tetrahymena borealis	6815
prst	Tetrahymena elliotti	7758
prst	Tetrahymena malaccensis	6470
prst	Tetrahymena thermophila	10460
prst	Tetramitus jugosus	9877
prst	Toxoplasma gondii	1515
prst	Tribonema minus	3637
prst	Trichomonas vaginalis	29463
prst	uncultured Oligohymenophorea	3448
prst	uncultured eukaryote	1107
prst	NA	92307
synt	NA	214606
virs	Acanthamoeba castellanii	261
virs	Acanthamoeba polyphaga	1871
virs	Achromobacter insolitus	1533
virs	Acidovorax antarcticus	1529
virs	Acinetobacter bereziniae	2167
virs	Acinetobacter phage	6688
virs	Agromyces lapidis	1823
virs	Alicyclobacillus fastidiosus	9354
virs	Angomonas ambiguus	3672
virs	Anomala cuprea	838
virs	Armadillidium nasatum	515
virs	Armadillidium vulgare	513
virs	Astyanax mexicanus	379
virs	Audreyjarvisvirus L47	1246
virs	Audreyjarvisvirus LW81	889
virs	Audreyjarvisvirus WRP3	1955
virs	Audreyjarvisvirus av949	1553
virs	Aureimonas psammosilenae	3248
virs	Babesia bigemina	507
virs	Bacillus massiliglaciei	7522
virs	Bacillus phage	684
virs	BeAn 58058	1198
virs	Bievrevirus bv4A7	725
virs	Blastocystis MELD	38624
virs	Bordetella phage	40538
virs	Brachionus asplanchnoidis	773
virs	Bradyrhizobium campsiandrae	1101
virs	Burzaovirus faecalis	344
virs	Burzaovirus intestinihominis	3642
virs	Campylobacter phage	2196
virs	Candidatus Faeciplasma	15606
virs	Candidatus Paracaedibacter	36739
virs	Candidatus Pelagibacter	508
virs	Candidatus Sodalis	1596
virs	Carltongylesvirus GJ1	29678
virs	Carltongylesvirus mangalitsa	5047
virs	Carnivore bocaparvovirus	5850
virs	Cedecea lapagei	1116
virs	Cedratvirus A11	1697
virs	Cedratvirus Zaza	99
virs	Cedratvirus lausannensis	1034
virs	Ceratotherium simum	1196
virs	Chitinophaga silvisoli	943
virs	Chivirus SPN19	17369
virs	Choristoneura rosaceana	759
virs	Chromatium weissei	1138
virs	Citrobacter gillenii	3577
virs	Citrobacter murliniae	400
virs	Citrobacter phage	766
virs	Citrobacter rodentium	1046
virs	Citrobacter sp.	4023
virs	Citrobacter telavivensis	2505
virs	Clostridium phage	56318
virs	Cohnella cholangitidis	1271
virs	Cohnella fermenti	248
virs	Comamonas terrae	11660
virs	Corticibacter populi	6568
virs	CrAssphage YS1-2_2437	1371
virs	Cricket iridovirus	1621
virs	Cronosvirus GAP227	4926
virs	Cuauhtlivirus mEpX1	689
virs	Cupriavidus pauculus	28839
virs	Cyanophage S-SSM6a	265
virs	Danio rerio	327
virs	Dasypus novemcinctus	534
virs	Desulfovibrio piger	938
virs	Dickeya zeae	1395
virs	Dictyostelium discoideum	381
virs	Elveevirus 4LV2017	24443
virs	Eneladusvirus BF	73023
virs	Enterobacter asburiae	3014
virs	Enterobacter hormaechei	600
virs	Enterobacter ludwigii	837
virs	Enterobacter phage	3223
virs	Enterobacter sp.	1446
virs	Enterobacteria phage	173987
virs	Enterococcus innesii	334
virs	Enterococcus lemanii	495
virs	Enterococcus phage	363
virs	Enterococcus silesiacus	611
virs	Enterovirus 5666/sin/002209	4354
virs	Enterovirus 5865/sin/000009	2416
virs	Enterovirus A71	1982
virs	Eriocheir sinensis	2647
virs	Erskinevirus asesino	222707
virs	Erwinia endophytica	1029
virs	Erwinia phage	71747
virs	Escherichia albertii	11527
virs	Escherichia coli	188797
virs	Escherichia fergusonii	26945
virs	Escherichia phage	393231
virs	Escherichia ruysiae	34845
virs	Escherichia sp.	14049
virs	Escherichia virus	43650
virs	Esox lucius	4479
virs	Eurytemora affinis	271
virs	Eutrema salsugineum	695
virs	Felixounavirus AYO145A	1228
virs	Felsduovirus RE2010	2502
virs	Fictibacillus macauensis	15756
virs	Firehammervirus CP220	1055
virs	Flavobacterium phage	9459
virs	Fomitopsis palustris	1141
virs	Fusarium zanthoxyli	3523
virs	Gardnerella phage	14441
virs	Gardnerella swidsinskii	1433
virs	Gemsvirus gv5004652	5309
virs	Gemykibivirus haeme3	318
virs	Gemykolovirus lepam1	889
virs	Gihfavirus pelohabitans	270
virs	Glaedevirus gv2H10	4999
virs	Goatpox virus	2127
virs	Gordonia phage	2602
virs	Goslarvirus goslar	81578
virs	Gossypium hirsutum	1769
virs	Gyrovirus galga1	6123
virs	Hafnia paralvei	1408
virs	Hemigrapsus takanoi	2691
virs	Hepatitis B	1226
virs	Hibiscus syriacus	1139
virs	Hokovirus HKV1	1074
virs	Homo sapiens	2144
virs	Huaxiibacter chinensis	1947
virs	Human adenovirus	263
virs	Human alphaherpesvirus	1202
virs	Human immunodeficiency	3745
virs	Human mastadenovirus	282
virs	Hungatella xylanolytica	660
virs	Hyperionvirus sp.	399
virs	Illuinvirus amon	1390
virs	Influenza A	1832
virs	Inovirus M13	986
virs	Intestinirhabdus alba	1197
virs	Invertebrate iridescent	9602
virs	Jaagsiekte sheep	5884
virs	Jerseyvirus LSPA1	2890
virs	Jouyvirus ev017	1058
virs	Jouyvirus ev207	3659
virs	Jouyvirus jv1H12	7333
virs	Junduvirus communis	2374
virs	Justusliebigvirus PHB05	1627
virs	Kagunavirus K1G	1108
virs	Kalamiella piersonii	745
virs	Kingevirus communis	14014
virs	Klebsiella phage	35789
virs	Klebsiella virus	3156
virs	Kluyvera intermedia	238
virs	Kosakonia cowanii	279
virs	Kuravirus SU10	1305
virs	Lactiplantibacillus garii	653
virs	Lactobacillus phage	4089
virs	Lactobacillus prophage	376
virs	Lactococcus phage	10840
virs	Lambdavirus HK630	3761
virs	Lambdavirus lambda	12598
virs	Lambdavirus lvO276	1020
virs	Lederbergvirus Sf6	454
virs	Lehptavirus chorenecus	1811
virs	Leucobacter chironomi	1262
virs	Ligilactobacillus acidipiscis	275
virs	Limosilactobacillus fermentum	602
virs	Lingula anatina	646
virs	Macaca fascicularis	1183
virs	Macrobrachium rosenbergii	445
virs	Mantamonas sp.	2320
virs	Megavirus courdo11	782
virs	Melanoplus sanguinipes	551
virs	Mercenaria mercenaria	598
virs	Microbacterium hydrothermale	2048
virs	Miltonvirus 3M	1695
virs	Mixta gaviniae	400
virs	Mollivirus kamchatka	5288
virs	Mollivirus sibericum	21877
virs	Morganella morganii	33715
virs	Morganella psychrotolerans	30250
virs	Murine leukemia	5460
virs	Muromegalovirus G4	785
virs	Mus musculus	4190
virs	Nannospalax galili	1994
virs	Nanorana parkeri	410
virs	Nematostella vectensis	4230
virs	Nesevirus ev243	1401
virs	Nesevirus nv2G7b	4928
virs	Nissabacter archeti	2400
virs	Nitrobacter hamburgensis	874
virs	Northern red-backed	1319
virs	Oceanobacillus profundus	50146
virs	Oryza brachyantha	88
virs	Ottowia beijingensis	1128
virs	Ovine enzootic	2806
virs	Paenibacillus agaridevorans	4505
virs	Paenibacillus lutrae	287
virs	Paeniclostridium sordellii	539
virs	Pandoravirus celtis	6887
virs	Pandoravirus dulcis	9135
virs	Pandoravirus inopinatum	6222
virs	Pandoravirus japonicus	4857
virs	Pandoravirus kuranda	8650
virs	Pandoravirus macleodensis	1194
virs	Pandoravirus neocaledonia	6746
virs	Pandoravirus quercus	12928
virs	Pandoravirus salinus	8561
virs	Pankowvirus YYZ2008	317
virs	Pankowvirus pv1717	516
virs	Pantoea septica	1408
virs	Paramecium sonneborni	739
virs	Patella vulgata	501
virs	Pediococcus acidilactici	386
virs	Peduovirus L413C	1463
virs	Peduovirus P22H4	38987
virs	Peduovirus P24A7b	3139
virs	Peduovirus P24B2	325
virs	Peduovirus P24C9	1088
virs	Peduovirus YPM50	5178
virs	Peduovirus magyaro	1337
virs	Phage NG54	6906
virs	Phascolarctos cinereus	4798
virs	Photobacterium atrarenae	607
virs	Photorhabdus akhurstii	769
virs	Photorhabdus luminescens	962
virs	Phytobacter ursingii	1656
virs	Plasmodium relictum	757
virs	Pollockvirus pollock	1624
virs	Porcine associated	1470
virs	Porcine endogenous	4433
virs	Portunus trituberculatus	2398
virs	Proteiniclasticum aestuarii	2496
virs	Providencia huaxiensis	35022
virs	Providencia sneebia	1302
virs	Psecadovirus PSH1	826
virs	Pseudacidovorax sp.	560
virs	Pseudanabaena phage	639
virs	Pseudoalteromonas caenipelagi	1069
virs	Pseudoalteromonas phage	1417
virs	Pseudomonas baltica	250
virs	Pseudomonas frederiksbergensis	743
virs	Pseudomonas phage	32579
virs	Pseudomonas qingdaonensis	1458
virs	Punavirus P1	7946
virs	Punavirus RCS47	3962
virs	Radostvirus ev099	4089
virs	Rahnella inusitata	2684
virs	Rahnella sp.	2421
virs	Raoultella terrigena	6929
virs	Rhesus cytomegalovirus	4336
virs	Rhizobium mongolense	12575
virs	Rhizobium phage	509
virs	Ruminococcus phage	21178
virs	Salmonella enterica	7646
virs	Salmonella phage	221863
virs	Salmonella sp.	2974
virs	Salmonella virus	473
virs	Sarcophilus harrisii	989
virs	Scheffersomyces lignosus	1099
virs	Schiekvirus EFP01	788
virs	Schistocephalus solidus	1252
virs	Sclerospora graminicola	381
virs	Scuticavirus SMA6	8109
virs	Serratia entomophila	656
virs	Serratia grimesii	561
virs	Serratia marcescens	1123
virs	Serratia phage	14347
virs	Serratia quinivorans	515
virs	Sextaecvirus SEP9	2115
virs	Sextaecvirus sextaec	1164
virs	Shigella dysenteriae	2596
virs	Shigella flexneri	1438
virs	Shigella phage	2933
virs	Shigella sonnei	2710
virs	Shigella sp.	3646
virs	Shimwellia pseudoproteus	22367
virs	Simian adenovirus	1604
virs	Simian-Human immunodeficiency	309
virs	Simpcentumvirus Smp131	1802
virs	Sleepyheadvirus sleepyhead	6166
virs	Staphylococcus argenteus	759
virs	Staphylococcus capitis	761
virs	Staphylococcus epidermidis	2001
virs	Staphylococcus phage	5512
virs	Stenotrophomonas cyclobalanopsidis	10107
virs	Stenotrophomonas geniculata	1968
virs	Stenotrophomonas nematodicola	661
virs	Stenotrophomonas pavanii	15257
virs	Stenotrophomonas phage	10260
virs	Stenotrophomonas sp.	1604
virs	Streptococcus alactolyticus	21743
virs	Streptococcus phage	52459
virs	Streptococcus satellite	3739
virs	Streptococcus sp.	3733
virs	Streptococcus vicugnae	14155
virs	Stx1a-converting phage	1513
virs	Stx2-converting phage	1800
virs	Stx2a-converting phage	827
virs	Stx2c-converting phage	4261
virs	StxXX-converting phage	1853
virs	Subteminivirus SMA7	728
virs	Succinatimonas sp.	4509
virs	Sulfolobus islandicus	1070
virs	Sus scrofa	2423
virs	Taeniopygia guttata	969
virs	Terrisporobacter mayombei	706
virs	Tetrahymena thermophila	724
virs	Tetraselmis chuii	6289
virs	Tokyovirus A1	72095
virs	Torque teno	4568
virs	Tortoise microvirus	6285
virs	Traversvirus AU6Stx1	478
virs	Tribonema minus	154
virs	Tunavirus BIFF	8597
virs	Tunavirus IME18	5530
virs	Tunavirus T1	11783
virs	Tupanvirus soda	1020
virs	Tursiops truncatus	18421
virs	Variovorax phage	980
virs	Venenivibrio stagnispumantis	1218
virs	Vequintavirus FV3	8381
virs	Vibrio navarrensis	954
virs	Vibrio phage	3423
virs	Vibrio sp.	1270
virs	Violaceomyces palustris	2492
virs	Wadgaonvirus wv5004651	5609
virs	Wanchaivirus HK106	335
virs	Wanchaivirus mEp234	451
virs	Weissella oryzae	3426
virs	Weissella phage	27030
virs	Xanthomonas phage	8099
virs	Xenorhabdus miraniensis	1055
virs	Yersinia canariae	1276
virs	Yersinia hibernica	791
virs	Yersinia intermedia	1595
virs	Yersinia massiliensis	702
